id;title;description;availability;product_type;google_product_category;condition;price;link;image_link;brand;sale_price;mpn
7533;"2D YY, Extensii gene gata facute, mov albastru";"• Genele sunt unite intre ele prin caldura, nu prin adeziv.
Tocmai te întrebi dacă clienții tăi vor vrea să le încerce? Citește descrierea și vei vedea cât de ușor este să-i convingi pentru un aspect extravagant!";13;"Shop>FALSE EYELASHES →>Eyelashes Easy Fan - Pre made→>2D-8D Pre made>2D";469;new;"49.90 RON";https://pinklashes.ro/en/color-lashes-/2d-yy-eyelash-extensions-premade-blue-purple.html;https://https://pinklashes.ro/34202-large_default/2d-yy-eyelash-extensions-premade-blue-purple.jpg;"Pink Lashes";"49.90 RON";32628
7539;"0.07 L - Super soft si elastice, 20 linii, Extensii gene fir cu fir Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15";1414;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl L";469;new;"49.90 RON";https://pinklashes.ro/en/eyelashes-one-to-one-11-/007-l-eyelash-extension-1-1-yassine-premium-20-lines.html;https://https://pinklashes.ro/32146-large_default/007-l-eyelash-extension-1-1-yassine-premium-20-lines.jpg;Yassine;"24.90 RON";04224
7543;"0.03 D - Super soft si elastice, 20 linii, Extensii gene Yassine Premium";"MIX STANDARD (8mm-15mm):1x8, 2x9, 2x10, 3x11, 4x12, 4x13, 3x14, 1x15
• Curbura B arata ca C de la alte branduri• Curbura C arata ca CC de la alte branduri• Curbura CC arata ca D de la alte branduri• Curbura D este mai curbata decat D obisnuit";1441;"Shop>FALSE EYELASHES →>Brands Filter →>Yassine>Curl CC (looks like other brands D)>0.03";469;new;"49.90 RON";https://pinklashes.ro/en/yassine/003-d-eyelash-extension-yassine-premium-20-lines.html;https://https://pinklashes.ro/32209-large_default/003-d-eyelash-extension-yassine-premium-20-lines.jpg;Yassine;"24.90 RON";01352
7545;"0.05 C Nagaraku Original, extensii gene individuale 1:1";"Pe lashcard alb sunt extensii gene mix Pe lashcard mov sunt extensii gene o singura marime";490;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.05>Curl C";469;new;"18.00 RON";https://pinklashes.ro/en/nagaraku/005-c-nagaraku-original-mink-individual-eyelash-super-soft.html;https://https://pinklashes.ro/34320-large_default/005-c-nagaraku-original-mink-individual-eyelash-super-soft.jpg;Nagaraku;"18.00 RON";08050
7546;"Nagaraku Dark Brown, Extensii gene Maro";"Potrivite în special pentru fetele blonde, șatene și roșcate
MIX Maro 7-15mm 7(1)8(1)9(2)10(2)11(3)12(3)13(2)14(1)15(1)";1486;"Shop>FALSE EYELASHES →>Color Lashes →>Brown Eyelashes";469;new;"30.00 RON";https://pinklashes.ro/en/nagaraku/nagaraku-dark-brown-for-eyelash-extension.html;https://https://pinklashes.ro/34369-large_default/nagaraku-dark-brown-for-eyelash-extension.jpg;Nagaraku;"30.00 RON";66283
7548;"0.07 C 15mm BUTTERFLY LICHIDARE STOCK";"LICHIDARE STOC";3;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl C";469;new;"4.99 RON";https://pinklashes.ro/en/sales/007-c-15mm-stock-clearance-butterfly.html;https://https://pinklashes.ro/32285-large_default/007-c-15mm-stock-clearance-butterfly.jpg;76561;"4.99 RON";76561
7552;"LICHIDARE STOC - Curbura U+ Extensii gene Orzelowska, extensii gene foarte curbate";"Genele curbura U+ sunt cele mai curbate gene din cate exista pe piata.
Mărimea 13 se poate înlocui cu Yassine curbura D.
Genele U+ sunt Yassine dar cu alt logo și între timp s-au schimbat și curburile (se pot combina fără nici o problemă între ele).
";113;"Shop>FALSE EYELASHES →>Brands Filter →>IBeauty Black>Curl CC>0.10";469;new;"5.99 RON";https://pinklashes.ro/en/sales/curl-u-eyelash-extensions-orzelowska.html;https://https://pinklashes.ro/32325-large_default/curl-u-eyelash-extensions-orzelowska.jpg;72202;"5.99 RON";72202
7553;"0.07 D Glossy Queen, extensii gene one by one, negru intens, usor lucios, 12 linii";"Trateaza-ti clientele ca pe niste regine cu noile extensii de gene Glossy Queen!
Pentru acest tip de gene am redus pretul, deoarece dorim sa ne implicam activ in sustinerea voastra. Stim ca este o perioada de criza asa ca am cautat un furnizor cu care am reusit sa incheiem un contract foarte avantajos pentru voi.
Sunt gene de un negru intens, usor lucioase, satinate, care confera o privire mai intensa clientelor taleAu o textura fina, delicata, nu incarca privireaSunt usoare, nu se simt grele si nu incomodeazaEste foarte usor de lucrat cu ele
MIX 8-14mm (1x8, 1x9, 2x10, 2x11, 2x12, 2x13, 2x14)
MIX 10-16mm (1x10, 2x11, 2x12, 2x13, 2x14, 2x15, 1x16)";639;"Shop>FALSE EYELASHES →>Eyelashes one to one 1:1 →>0.07>Curl D";469;new;"12.99 RON";https://pinklashes.ro/en/strona-glowna/007-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.html;https://https://pinklashes.ro/32330-large_default/007-d-glossy-queen-eyelash-extensions-one-by-one-silky-black.jpg;"Pink Lashes";"12.99 RON";47378
7554;"0.07 Easy Fan lashes,mix 11-13, Volum, Blossom flower Ombre - Albastru";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";134;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"39.00 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-blue.html;https://https://pinklashes.ro/34165-large_default/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-blue.jpg;"Blossom easy Volume Flower";"39.00 RON";97786
7555;"0.07 Blossom volum rapid ,mix 11-13, flower Ombre - Mov";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";192;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-lashes-/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-purple.html;https://https://pinklashes.ro/32336-large_default/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-purple.jpg;"Blossom easy Volume Flower";"38.90 RON";20065
7556;"0.07 Easy Fan lashes,mix 11-13, Volum, Blossom flower Ombre - Verde";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";201;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-green.html;https://https://pinklashes.ro/34152-large_default/007-easy-fan-lashesmix-11-13-volum-blossom-flower-ombre-green.jpg;"Blossom easy Volume Flower";"38.90 RON";19838
7557;"0.07 Easy Fan lashes, Volum, Blossom flower - Verde";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";158;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashes-volum-blossom-flower-green.html;https://https://pinklashes.ro/32341-large_default/007-easy-fan-lashes-volum-blossom-flower-green.jpg;"Blossom easy Volume Flower";"38.90 RON";67076
7558;"0.07 Blossom volum usor , mix 11-13,flower - Mov";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";260;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashes-mix-11-13-volum-blossom-flower-purple.html;https://https://pinklashes.ro/32344-large_default/007-easy-fan-lashes-mix-11-13-volum-blossom-flower-purple.jpg;"Blossom easy Volume Flower";"38.90 RON";86642
7559;"0.07 Easy Fan lashes, Volum, Blossom flower - Albastru & Mov";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";271;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashes-volum-blossom-flower-blue-purple.html;https://https://pinklashes.ro/32346-large_default/007-easy-fan-lashes-volum-blossom-flower-blue-purple.jpg;"Blossom easy Volume Flower";"38.90 RON";11006
7560;"0.07 Easy Fan lashes, mix 11-13, Volum, Blossom Ombre - Albastru & Mov";"Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";103;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"38.90 RON";https://pinklashes.ro/en/color-pre-made-flower/007-easy-fan-lashes-mix-11-13-volum-blossom-ombre-blue-purple.html;https://https://pinklashes.ro/32801-large_default/007-easy-fan-lashes-mix-11-13-volum-blossom-ombre-blue-purple.jpg;"Blossom easy Volume Flower";"38.90 RON";96270
7561;"B,C,D,L 0.07 Curl - Extensii gene ombre Blossom, mov & negru";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!. 
Cum ne veți spune ce dimensiune de linie doriți?
 Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!";9772;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/bcdl-007-ombre-eyelash-extension-blossom-purple-blackeasy-fan.html;https://https://pinklashes.ro/32362-large_default/bcdl-007-ombre-eyelash-extension-blossom-purple-blackeasy-fan.jpg;"Blossom easy Volume Flower";"53.10 RON";33415
7562;"Extensii gene ombre Blossom, albastru & negru 0.07";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";14303;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/ombre-blossom-blue-black-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32368-large_default/ombre-blossom-blue-black-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";98060
7563;"Extensii gene ombre Blossom, verde & negru 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";27016;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/ombre-blossom-green-black-007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32374-large_default/ombre-blossom-green-black-007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";43086
7564;"Extensii gene ombre Blossom, rosu & negru 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";9448;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"16.21 RON";https://pinklashes.ro/en/color-pre-made-flower/ombre-eyelash-extension-blossom-red-black-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32380-large_default/ombre-eyelash-extension-blossom-red-black-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"16.21 RON";16305
7565;"Extensii gene ombre Blossom, maro & negru 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";20475;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"16.21 RON";https://pinklashes.ro/en/color-lashes-/ombre-blossom-brown-black007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32386-large_default/ombre-blossom-brown-black007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"16.21 RON";99858
7566;"B,C,D,L  0.07 Extensii gene colorate Blossom, Mov, 0.07, 16 linii Easy Fan";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";7763;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/bcdl-007-purple-blossom-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32394-large_default/bcdl-007-purple-blossom-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";06176
7568;"Extensii gene colorate Blossom, Verde, 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate.Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";29213;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-pre-made-flower/eyelash-extension-blossom-green-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32414-large_default/eyelash-extension-blossom-green-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";29219
7569;"Extensii gene colorate Blossom, Rosu, 0.07, 16 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!
Cel mai mare plus al acestor gene este ca fiecare persoana, cu un simplu tras de pe banda spre ea, creaza un evantai chiar fara sa aiba curs de specialitate. Genele sunt lipite cu caldura la baza si acest lucru face sa nu se dezlipeasca atunci cand evantaiul este deja creat.";56792;"Shop>FALSE EYELASHES →>Brands Filter →>Orzelowska/Pink";469;new;"53.10 RON";https://pinklashes.ro/en/color-lashes-/eyelash-extension-blossom-red-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.html;https://https://pinklashes.ro/32419-large_default/eyelash-extension-blossom-red-thickness-007-easy-fan-lashes-fast-volume-eyelash-extensions.jpg;"Blossom easy Volume Flower";"53.10 RON";70854
7571;"Extensii gene colorate Ombre iBeauty, negru-Mov, 0.10, 12 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 
1) Vă vom suna
2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs
3) ne puteți scrie pe WhatsApp!
";1158;"Shop>FALSE EYELASHES →>Color Lashes →>Color one to one 1:1";469;new;"13.00 RON";https://pinklashes.ro/en/color-one-to-one-11/eyelash-extension-ombre-ibeauty-blackpurple-thickness-010.html;https://https://pinklashes.ro/32444-large_default/eyelash-extension-ombre-ibeauty-blackpurple-thickness-010.jpg;iBeauty;"13.00 RON";80063
7572;"Extensii gene colorate Ombre iBeauty, negru-Albastru, 0.10, 12 linii";"Aceasta este o combinație foarte frumoasă. Puteți cumpăra doar o linie, 6 linii, 12 linii, cât doriți!.
Cum ne veți spune ce dimensiune de linie doriți?
Este simplu! 1) Vă vom suna, 2) sau puteți lăsa un mesaj într-un loc special în procesul de cumpărare sau dacă există un loc special în acest produs, 3) ne puteți scrie pe WhatsApp!";1092;"Shop>FALSE EYELASHES →>Color Lashes →>Color one to one 1:1";469;new;"13.00 RON";https://pinklashes.ro/en/color-one-to-one-11/eyelash-extension-ombre-ibeauty-blackblue-thickness-010.html;https://https://pinklashes.ro/32451-large_default/eyelash-extension-ombre-ibeauty-blackblue-thickness-010.jpg;iBeauty;"13.00 RON";03514
